preco,categoria,tipo,valor_condominio,area,quartos,banheiros,vagas,detalhes_imovel,cep,cidade,bairro,rua,detalhes_condominio
458000.0,Apartamentos,Venda - apartamento padrão,450.0,90.0,3.0,2.0,2.0,"Área de serviço, Armários embutidos, Armários na cozinha, Churrasqueira, Varanda, Piscina",29,Vila Velha,Praia de Itaparica,Rodovia do Sol - lado par,"Elevador, Segurança 24h, Portaria, Permitido animais, Piscina, Salão de festas"
599000.0,Apartamentos,Venda - apartamento padrão,450.0,90.0,3.0,2.0,2.0,"Academia, Varanda, Área de serviço, Churrasqueira, Quarto de serviço, Piscina",2917,Vila Velha,Itapuã,Rua Goiânia - até 1000 - lado par,
480002.0,Apartamentos,Venda - apartamento padrão,0.0,90.0,2.0,2.0,2.0,,2918,Vila Velha,Praia da Costa,,
950175.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,4.0,0.0,0.0,,291252,Vila Velha,Praia da Costa,,
750090.0,Apartamentos,Venda - apartamento padrão,200.0,94.0,3.0,3.0,2.0,,292245,Vila Velha,Praia de Itaparica,Rua Maria de Oliveira Mares Guia,
905000.0,Apartamentos,Venda - apartamento padrão,700.0,155.0,4.0,4.0,3.0,,291575,Vila Velha,Itapuã,,"Elevador, Segurança 24h, Portaria, Permitido animais, Piscina, Salão de festas"
180000.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,0.0,0.0,,291161,Vila Velha,Vila Batista,Rua Américo Bernardes,
1920030.0,Apartamentos,Venda - apartamento padrão,2100.0,350.0,4.0,5.0,3.0,,291735,Vila Velha,Itapuã,,
1800111.0,Apartamentos,Venda - apartamento padrão,0.0,240.0,4.0,4.0,3.0,,29,Vila Velha,Praia de Itaparica,,
289000.0,Apartamentos,Venda - apartamento padrão,0.0,60.0,2.0,2.0,1.0,"Varanda, Área de serviço",292265,Vila Velha,Praia de Itaparica,Avenida Antônio de Almeida Filho,"Condomínio fechado, Elevador, Portaria, Permitido animais, Academia, Piscina, Salão de festas"
316000.0,Apartamentos,Venda - apartamento padrão,0.0,60.0,2.0,0.0,1.0,,29,Vila Velha,Praia de Itaparica,Rodovia do Sol - lado par,
330002.0,Apartamentos,Venda - apartamento padrão,0.0,72.0,2.0,2.0,1.0,,291557,Vila Velha,Itapuã,,
155900.0,Apartamentos,Venda - apartamento padrão,0.0,48.0,2.0,1.0,1.0,,2921,Vila Velha,Coqueiral de Itaparica,,
1080000.0,Apartamentos,Venda - apartamento padrão,600.0,156.0,4.0,4.0,2.0,,29,Vila Velha,Praia da Costa,Rua João Joaquim da Mota,
950000.0,Apartamentos,Venda - apartamento padrão,750.0,145.0,3.0,4.0,2.0,"Área de serviço, Armários embutidos, Armários na cozinha, Churrasqueira",291444,Vila Velha,Praia da Costa,,"Elevador, Portaria, Permitido animais, Piscina"
375002.0,Apartamentos,Venda - apartamento padrão,0.0,72.0,2.0,2.0,1.0,,291715,Vila Velha,Itapuã,,
699186.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,4.0,0.0,0.0,,291477,Vila Velha,Praia da Costa,,
360002.0,Apartamentos,Venda - apartamento padrão,0.0,60.0,2.0,2.0,1.0,,2915,Vila Velha,Itapuã,Rua Jenner Carneiro Setúbal,
265002.0,Apartamentos,Venda - apartamento padrão,0.0,90.0,2.0,3.0,1.0,,2916,Vila Velha,Itapuã,Rua Milton Caldeira,
840279.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,4.0,0.0,0.0,,291335,Vila Velha,Praia da Costa,Rua Pernambuco,
749990.0,Apartamentos,Venda - apartamento padrão,590.0,130.0,4.0,3.0,2.0,,291784,Vila Velha,Itapuã,,
365000.0,Apartamentos,Venda - apartamento padrão,320.0,75.0,2.0,2.0,1.0,,29,Vila Velha,Praia de Itaparica,Rodovia do Sol - lado par,
340000.0,Apartamentos,Venda - apartamento padrão,370.0,60.0,2.0,1.0,1.0,,29,Vila Velha,Praia da Costa,Rua João Joaquim da Mota,"Condomínio fechado, Elevador, Segurança 24h, Portaria, Permitido animais, Piscina, Salão de festas"
200030.0,Apartamentos,Venda - apartamento padrão,300.0,54.0,2.0,1.0,1.0,,292855,Vila Velha,Residencial Coqueiral,Avenida Capixaba,
900000.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,3.0,3.0,"Piscina, Churrasqueira",29129653,Vila Velha,Interlagos,true,
640000.0,Apartamentos,Venda - apartamento padrão,500.0,115.0,3.0,3.0,2.0,"Churrasqueira, Piscina, Salão de festas",2994,Vila Velha,Praia da Costa,,
260.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,3.0,2.0,Área de serviço,295651,Vila Velha,Cocal,Rua Ana Dulce,
259000.0,Apartamentos,Venda - apartamento padrão,0.0,65.0,2.0,2.0,1.0,"Piscina, Churrasqueira, Varanda, Academia",2941,Vila Velha,Praia de Itaparica,,
380002.0,Apartamentos,Venda - apartamento padrão,0.0,68.0,2.0,2.0,1.0,,2912,Vila Velha,Itapuã,,
600277.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,4.0,0.0,0.0,,291311,Vila Velha,Praia da Costa,,
1400030.0,Apartamentos,Venda - apartamento padrão,750.0,170.0,4.0,4.0,3.0,,2917,Vila Velha,Itapuã,Rua Goiânia - até 1000 - lado par,
350000.0,Apartamentos,Venda - apartamento padrão,0.0,70.0,2.0,0.0,1.0,"Churrasqueira, Piscina",291295,Vila Velha,Praia da Costa,,
450061.0,Apartamentos,Venda - apartamento padrão,0.0,80.0,2.0,2.0,1.0,,2912,Vila Velha,Itapuã,,
950030.0,Apartamentos,Venda - apartamento padrão,1000.0,180.0,4.0,4.0,2.0,,2925,Vila Velha,Praia da Costa,Rua Dom Jorge de Menezes,
255000.0,Apartamentos,Venda - apartamento padrão,220.0,100.0,3.0,1.0,1.0,"Área de serviço, Churrasqueira",2911,Vila Velha,Ataíde,Rua Belém,
1299999.0,Apartamentos,Venda - apartamento padrão,0.0,180.0,4.0,4.0,3.0,,2917,Vila Velha,Itapuã,Rua Goiânia - até 1000 - lado par,
745000.0,Apartamentos,Venda - apartamento padrão,600.0,130.0,3.0,3.0,2.0,Varanda,2911,Vila Velha,Praia da Costa,Rua Luiz Fernandes Reis,
130000.0,Casas,Venda - casa em rua pública,0.0,0.0,2.0,2.0,1.0,"Varanda, Área de serviço, Armários na cozinha",29118655,Vila Velha,Santa Rita,Rua Galdino Antônio Vieira,"Área murada, Permitido animais"
185000.0,Apartamentos,Venda - apartamento padrão,0.0,49.0,2.0,1.0,1.0,,292312,Vila Velha,Coqueiral de Itaparica,Rua Enseada Carioca,
1750109.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,4.0,0.0,0.0,,291311,Vila Velha,Praia da Costa,,
180030.0,Apartamentos,Venda - apartamento padrão,280.0,55.0,2.0,1.0,1.0,,2946,Vila Velha,Santa Inês,Rua Antonio Zanotelli,
750090.0,Apartamentos,Venda - apartamento padrão,400.0,110.0,3.0,3.0,2.0,,29,Vila Velha,Praia de Itaparica,Rodovia do Sol - lado par,
500000.0,Apartamentos,Venda - apartamento padrão,0.0,127.0,3.0,3.0,2.0,"Área de serviço, Armários embutidos, Armários na cozinha, Churrasqueira, Varanda, Academia, Piscina",29,Vila Velha,Praia de Itaparica,,"Elevador, Segurança 24h, Portaria, Permitido animais, Academia, Piscina, Salão de festas"
690000.0,Apartamentos,Venda - apartamento padrão,450.0,120.0,3.0,3.0,2.0,,2912,Vila Velha,Praia da Costa,Rua Anésio Alvarenga,
570000.0,Apartamentos,Venda - apartamento padrão,0.0,90.0,3.0,2.0,2.0,"Varanda, Área de serviço, Churrasqueira, Armários na cozinha",2921,Vila Velha,Praia de Itaparica,Rua Doutor Gilson Santos,
1150000.0,Apartamentos,Venda - apartamento padrão,600.0,165.0,4.0,0.0,3.0,"Varanda, Churrasqueira, Piscina",2911,Vila Velha,Praia da Costa,Rua Desembargador Augusto Botelho,
40000.0,Casas,Venda - casa em condominio fechado,0.0,0.0,2.0,1.0,0.0,"Área de serviço, Armários na cozinha",29126742,Vila Velha,Jabaeté,Avenida França,Condomínio fechado
370000.0,Apartamentos,Venda - apartamento padrão,320.0,65.0,2.0,2.0,1.0,"Área de serviço, Churrasqueira, Varanda, Piscina",2916,Vila Velha,Itapuã,Rua Antônio Régis dos Santos,"Condomínio fechado, Elevador, Segurança 24h, Portaria, Permitido animais, Piscina, Salão de festas"
245000.0,Apartamentos,Venda - apartamento padrão,420.0,97.0,2.0,2.0,1.0,"Armários embutidos, Área de serviço, Varanda, Armários na cozinha, Quarto de serviço",2935,Vila Velha,Praia de Itaparica,,"Elevador, Salão de festas"
680000.0,Apartamentos,Venda - apartamento padrão,350.0,105.0,3.0,3.0,2.0,"Área de serviço, Varanda",29,Vila Velha,Praia de Itaparica,Rodovia do Sol - lado par,
470030.0,Apartamentos,Venda - apartamento padrão,500.0,100.0,3.0,3.0,2.0,,2911,Vila Velha,Itapuã,,
750025.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,4.0,0.0,0.0,,291111,Vila Velha,Praia da Costa,,
555000.0,Apartamentos,Venda - apartamento padrão,640.0,150.0,3.0,2.0,2.0,,2917,Vila Velha,Itapuã,Rua Goiânia - até 1000 - lado par,
569070.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,4.0,0.0,0.0,,291347,Vila Velha,Praia da Costa,,
718875.0,Apartamentos,Venda - apartamento padrão,0.0,106.0,3.0,3.0,2.0,"Academia, Varanda, Churrasqueira, Piscina, Salão de festas",29,Vila Velha,Praia de Itaparica,,
380000.0,Apartamentos,Venda - apartamento padrão,420.0,80.0,2.0,3.0,2.0,"Armários embutidos, Armários na cozinha, Varanda",2911,Vila Velha,Praia da Costa,Rua Luiz Fernandes Reis,"Segurança 24h, Portaria, Permitido animais, Piscina, Salão de festas"
670000.0,Apartamentos,Venda - apartamento padrão,500.0,121.0,3.0,4.0,3.0,"Academia, Varanda, Churrasqueira, Piscina, Salão de festas",2916,Vila Velha,Itapuã,Rua Porto Alegre - até 900 - lado par,
850061.0,Apartamentos,Venda - apartamento padrão,0.0,120.0,3.0,3.0,2.0,,2955,Vila Velha,Praia da Costa,Rua Quinze de Novembro - lado par,
419961.0,Apartamentos,Venda - apartamento padrão,0.0,62.0,2.0,2.0,1.0,,29,Vila Velha,Praia de Itaparica,Rodovia do Sol - lado par,
2500037.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,4.0,0.0,0.0,,2947,Vila Velha,Praia da Costa,,
1400030.0,Apartamentos,Venda - apartamento padrão,780.0,160.0,4.0,3.0,3.0,,2911,Vila Velha,Praia da Costa,Rua Desembargador Augusto Botelho,
560000.0,Casas,Venda - casa em rua pública,0.0,0.0,5.0,5.0,5.0,"Área de serviço, Churrasqueira, Varanda, Quarto de serviço",291297,Vila Velha,Morada do Sol,Rua do Norte,
1171999.0,Apartamentos,Venda - apartamento padrão,0.0,142.0,4.0,3.0,2.0,,2919,Vila Velha,Itapuã,Rua José Pinto Vieira,
1500009.0,Apartamentos,Venda - apartamento padrão,0.0,360.0,4.0,3.0,3.0,,29,Vila Velha,Praia da Costa,,
320061.0,Apartamentos,Venda - apartamento padrão,0.0,70.0,2.0,2.0,1.0,,292195,Vila Velha,Praia de Itaparica,Rua Itaboraí,
100000.0,Casas,Venda - casa em rua pública,0.0,0.0,2.0,1.0,2.0,Varanda,291752,Vila Velha,Itapuã,Rua Mário Almeida,Permitido animais
950030.0,Apartamentos,Venda - apartamento padrão,600.0,122.0,3.0,2.0,2.0,,2914,Vila Velha,Praia da Costa,Rua Jofredo Novais,
319061.0,Apartamentos,Venda - apartamento padrão,0.0,64.0,2.0,2.0,2.0,,292195,Vila Velha,Praia de Itaparica,Rua Itaboraí,
80000.0,Casas,Venda - casa em rua pública,0.0,0.0,2.0,2.0,0.0,,29134568,Viana,Universal,Rua Efigenio Coelho,
1400567.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,4.0,0.0,0.0,,291148,Vila Velha,Praia da Costa,,
230000.0,Apartamentos,Venda - apartamento padrão,0.0,150.0,3.0,2.0,1.0,"Área de serviço, Varanda",2955,Vila Velha,Santa Mônica Popular,Rua Trinta e Três,Permitido animais
449999.0,Apartamentos,Venda - apartamento padrão,0.0,76.0,3.0,0.0,2.0,,29,Vila Velha,Praia de Itaparica,Rodovia do Sol - lado par,
1150005.0,Apartamentos,Venda - apartamento padrão,0.0,240.0,4.0,3.0,3.0,,29,Vila Velha,Praia da Costa,,
298061.0,Apartamentos,Venda - apartamento padrão,0.0,60.0,2.0,2.0,1.0,,2923,Vila Velha,Coqueiral de Itaparica,Rua Dois,
230000.0,Apartamentos,Venda - apartamento padrão,0.0,150.0,3.0,2.0,1.0,"Área de serviço, Varanda",2955,Vila Velha,Santa Mônica Popular,Rua Trinta e Três,Permitido animais
1299000.0,Apartamentos,Venda - apartamento padrão,1300.0,250.0,4.0,5.0,2.0,,29,Vila Velha,Praia de Itaparica,,"Condomínio fechado, Elevador, Segurança 24h, Portaria, Permitido animais, Piscina, Salão de festas"
1230087.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,4.0,0.0,0.0,,291271,Vila Velha,Praia da Costa,,
600111.0,Apartamentos,Venda - apartamento padrão,0.0,140.0,4.0,3.0,3.0,,291936,Vila Velha,Itapuã,,
600061.0,Apartamentos,Venda - apartamento padrão,0.0,180.0,4.0,3.0,2.0,,291375,Vila Velha,Praia da Costa,Rua Erothildes Penna Medina,
335000.0,Apartamentos,Venda - apartamento padrão,450.0,70.0,2.0,2.0,1.0,"Armários embutidos, Armários na cozinha, Churrasqueira, Varanda, Piscina",2916,Vila Velha,Itapuã,Rua Porto Alegre - até 900 - lado par,"Condomínio fechado, Elevador, Segurança 24h, Portaria, Piscina, Salão de festas"
315030.0,Apartamentos,Venda - apartamento padrão,0.0,130.0,3.0,2.0,0.0,,291463,Vila Velha,Praia da Costa,,
230000.0,Casas,Venda - casa em rua pública,0.0,0.0,2.0,2.0,3.0,"Varanda, Área de serviço",291282,Vila Velha,São Conrado,Rua Maré,"Área murada, Permitido animais"
840645.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,4.0,0.0,0.0,,291331,Vila Velha,Praia da Costa,,
1700192.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,3.0,0.0,0.0,,2979,Vila Velha,Praia De Itaparica,,
699900.0,Apartamentos,Venda - apartamento padrão,600.0,200.0,3.0,0.0,2.0,,2914,Vila Velha,Praia da Costa,Rua Curitiba - até 100 - lado par,
170061.0,Apartamentos,Venda - apartamento padrão,0.0,62.0,2.0,1.0,1.0,,2994,Vila Velha,Praia da Costa,,
2399045.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,4.0,0.0,0.0,,2998,Vila Velha,Praia da Costa,,
150000.0,Casas,Venda - casa em rua pública,0.0,0.0,2.0,0.0,0.0,Área de serviço,2985,Vila Velha,IBES,Rua Fábio Rusch,
160000.0,Apartamentos,Venda - apartamento padrão,360.0,50.0,2.0,1.0,1.0,"Área de serviço, Armários na cozinha, Ar condicionado, Varanda",292576,Vila Velha,Praia das Gaivotas,Rua Chico Mendes,"Condomínio fechado, Segurança 24h, Portaria, Permitido animais, Salão de festas"
250061.0,Apartamentos,Venda - apartamento padrão,0.0,65.0,3.0,2.0,1.0,,2928,Vila Velha,Residencial Coqueiral,Rua Ivan Neiva Neves,
420030.0,Apartamentos,Venda - apartamento padrão,510.0,100.0,3.0,2.0,1.0,,29,Vila Velha,Praia da Costa,Rua João Joaquim da Mota,
4499999.0,Apartamentos,Venda - apartamento padrão,0.0,340.0,4.0,5.0,4.0,,291291,Vila Velha,Praia da Costa,Rua Ceará - até 915 - lado ímpar,
155061.0,Apartamentos,Venda - apartamento padrão,0.0,57.0,2.0,1.0,1.0,,2923,Vila Velha,Coqueiral de Itaparica,Rua Dois,
285000.0,Apartamentos,Venda - apartamento padrão,0.0,92.0,2.0,1.0,1.0,"Armários embutidos, Varanda, Salão de festas",2915,Vila Velha,Praia da Costa,Travessa São Paulo,
200061.0,Apartamentos,Venda - apartamento padrão,0.0,42.0,2.0,1.0,1.0,,291565,Vila Velha,Itapuã,Rua Curitiba - de 101 a 801 - lado ímpar,
350000.0,Apartamentos,Venda - apartamento padrão,415.0,80.0,3.0,2.0,1.0,"Ar condicionado, Armários embutidos, Varanda, Área de serviço, Armários na cozinha, Mobiliado",2918,Vila Velha,Itapuã,Rua Itaquari,"Condomínio fechado, Elevador, Segurança 24h, Portaria, Permitido animais, Salão de festas"
550000.0,Apartamentos,Venda - apartamento padrão,400.0,90.0,3.0,2.0,2.0,,2918,Vila Velha,Itapuã,,"Condomínio fechado, Elevador, Segurança 24h, Portaria, Permitido animais, Piscina, Salão de festas"
300061.0,Apartamentos,Venda - apartamento padrão,0.0,67.0,2.0,2.0,1.0,,292325,Vila Velha,Coqueiral de Itaparica,Avenida João Mendes - lado ímpar,
450000.0,Apartamentos,Venda - apartamento padrão,380.0,85.0,3.0,2.0,3.0,"Área de serviço, Churrasqueira, Varanda, Piscina",29,Vila Velha,Praia de Itaparica,,"Elevador, Segurança 24h, Portaria, Permitido animais, Piscina, Salão de festas"
330000.0,Apartamentos,Venda - apartamento padrão,0.0,64.0,2.0,2.0,1.0,"Área de serviço, Varanda",2935,Vila Velha,Praia de Itaparica,,"Condomínio fechado, Elevador, Portaria, Permitido animais, Piscina, Salão de festas"
680153.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,3.0,0.0,0.0,,2975,Vila Velha,Praia De Itaparica,,
320061.0,Apartamentos,Venda - apartamento padrão,0.0,70.0,2.0,2.0,1.0,,29,Vila Velha,Praia de Itaparica,Rodovia do Sol - lado par,
520061.0,Apartamentos,Venda - apartamento padrão,0.0,110.0,3.0,2.0,2.0,,2911,Vila Velha,Praia da Costa,Rua Luiz Fernandes Reis,
2300911.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,5.0,0.0,0.0,,292166,Vila Velha,Praia De Itaparica,,
1600003.0,Apartamentos,Venda - apartamento cobertura,0.0,360.0,5.0,3.0,2.0,,29,Vila Velha,Praia da Costa,,
450000.0,Apartamentos,Venda - apartamento padrão,430.0,80.0,2.0,0.0,1.0,"Área de serviço, Varanda",291811,Vila Velha,Itapuã,Rua Deolindo Perim,"Condomínio fechado, Elevador, Segurança 24h, Portaria, Piscina, Salão de festas"
350000.0,Apartamentos,Venda - apartamento padrão,360.0,127.0,2.0,2.0,1.0,"Armários embutidos, Área de serviço, Armários na cozinha",297195,Vila Velha,Divino Espírito Santo,Rua Miracema,Permitido animais
2000145.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,4.0,0.0,0.0,,2991,Vila Velha,Praia De Itaparica,,
245061.0,Apartamentos,Venda - apartamento padrão,0.0,60.0,2.0,2.0,2.0,,2922,Vila Velha,Praia de Itaparica,Rua Itabaiana,
370000.0,Apartamentos,Venda - apartamento padrão,380.0,128.0,3.0,2.0,1.0,"Área de serviço, Armários embutidos, Armários na cozinha, Ar condicionado, Varanda",2934,Vila Velha,Praia de Itaparica,,"Condomínio fechado, Elevador, Portaria, Permitido animais, Salão de festas"
600000.0,Apartamentos,Venda - apartamento padrão,0.0,80.0,3.0,2.0,2.0,,29,Vila Velha,Praia de Itaparica,Rodovia do Sol - lado par,
1600176.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,4.0,0.0,0.0,,291453,Vila Velha,Praia da Costa,,
660000.0,Apartamentos,Venda - apartamento padrão,650.0,133.0,3.0,3.0,2.0,,2917,Vila Velha,Itapuã,Rua Goiânia - até 1000 - lado par,
1050116.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,3.0,0.0,0.0,,291124,Vila Velha,Praia da Costa,,
500000.0,Apartamentos,Venda - apartamento padrão,440.0,109.0,2.0,2.0,2.0,"Área de serviço, Armários embutidos, Armários na cozinha, Churrasqueira, Varanda, Piscina",2918,Vila Velha,Itapuã,,"Condomínio fechado, Elevador, Segurança 24h, Portaria, Permitido animais, Piscina, Salão de festas"
599990.0,Apartamentos,Venda - apartamento padrão,0.0,120.0,3.0,3.0,2.0,"Área de serviço, Varanda",291729,Vila Velha,Itapuã,,"Permitido animais, Piscina, Salão de festas"
299999.0,Apartamentos,Venda - apartamento padrão,0.0,65.0,2.0,2.0,1.0,"Área de serviço, Armários embutidos, Armários na cozinha, Varanda",292369,Vila Velha,Coqueiral De Itaparica,,"Condomínio fechado, Elevador, Segurança 24h, Permitido animais, Academia, Piscina, Salão de festas"
6500114.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,5.0,0.0,0.0,,2926,Vila Velha,Praia De Itaparica,,
580186.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,1.0,0.0,0.0,,2914,Vila Velha,Praia da Costa,Avenida Champagnat - lado par,
270061.0,Apartamentos,Venda - apartamento padrão,0.0,64.0,2.0,1.0,1.0,,2935,Vila Velha,Praia de Itaparica,,
460000.0,Apartamentos,Venda - apartamento padrão,350.0,80.0,3.0,2.0,2.0,"Varanda, Área de serviço, Armários na cozinha",29,Vila Velha,Praia de Itaparica,Rua Itapemirim,
1190000.0,Apartamentos,Venda - apartamento duplex/triplex,942.0,204.0,4.0,3.0,3.0,,291545,Vila Velha,Itapuã,Rua Santa Catarina,"Segurança 24h, Salão de festas, Condomínio fechado, Portaria, Elevador, Piscina, Permitido animais"
230000.0,Apartamentos,Venda - apartamento padrão,350.0,58.0,2.0,2.0,1.0,"Varanda, Área de serviço, Armários na cozinha",29,Vila Velha,Santa Inês,Rua Mahatma Gandhi,"Condomínio fechado, Elevador, Segurança 24h, Portaria, Permitido animais, Salão de festas"
160000.0,Casas,Venda - casa em rua pública,0.0,0.0,2.0,1.0,2.0,Varanda,291249,Vila Velha,João Goulart,Rua Minas Gerais,
1910000.0,Apartamentos,Venda - apartamento padrão,0.0,330.0,4.0,5.0,3.0,,29,Vila Velha,Praia da Costa,,
900156.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,4.0,0.0,0.0,,2912,Vila Velha,Praia da Costa,Rua Diógenes Malacarne,
330000.0,Casas,Venda - casa em rua pública,0.0,0.0,3.0,2.0,1.0,"Área de serviço, Armários na cozinha",296195,Vila Velha,Soteco,Rua Silva Jardim,"Área murada, Permitido animais"
1000076.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,3.0,0.0,0.0,,291776,Vila Velha,Itapuã,,
600000.0,Apartamentos,Venda - apartamento padrão,407.0,92.0,3.0,2.0,2.0,"Varanda, Área de serviço, Armários na cozinha",2916,Vila Velha,Itapuã,Rua Antônio Régis dos Santos,"Condomínio fechado, Elevador, Segurança 24h, Portaria, Piscina, Salão de festas"
950000.0,Apartamentos,Venda - apartamento padrão,800.0,130.0,3.0,0.0,2.0,"Churrasqueira, Piscina",2912,Vila Velha,Praia da Costa,Rua Piratininga,
530106.0,Apartamentos,Venda - apartamento padrão,0.0,0.0,4.0,0.0,0.0,,2968,Vila Velha,Praia De Itaparica,,
1500000.0,Apartamentos,Venda - apartamento padrão,0.0,220.0,4.0,0.0,3.0,"Academia, Armários embutidos, Varanda, Área de serviço, Churrasqueira, Quarto de serviço, Piscina",29,Vila Velha,Praia da Costa,,
